Product category,Product subcategory,Product rating,Transaction number,Transaction date,Customer ID,Seller ID,Base Price,Discounts percentage,Service charge percentage,Product ID,Total amount per unit,Age,State code,Income annual,Occupation level,Income annual,Product score 1,Product score 2
C1,SC2,6,969392,04-03-2022,817381,220597,30.41,2.68,1.64,37,30.093736,,,,,,57.615,-7.4
C1,SC1,3,880148,07-05-2022,429758,702163,36.45,0.99,2.06,16,36.840015,,,,,,60.675,-1.95
C3,SC2,5,626979,27-05-2022,719245,928785,20.34,0.85,1.18,170,20.407122,,,,,,40.51,0.75
C2,SC2,3,207297,02-06-2022,379965,928785,17.87,0.26,1.5,104,18.091588,,,,,,32.805,1.7
C2,SC1,5,297389,20-04-2022,730086,495456,40.66,0.09,1.76,84,41.339022,,,,,,70.99,4.55
C3,SC2,1,149882,29-07-2022,499541,113357,84.36,0.9,1.43,167,84.807108,,,,,,128.54,-3.5
C1,SC1,4,124962,24-08-2022,973091,791247,61.75,0.62,1.11,12,62.052575,,,,,,100.625,0.9
C2,SC2,4,326518,14-04-2022,945105,435856,61.51,0.22,1.49,104,62.291177,42,12,,2,622259,100.265,2.9
C3,SC3,3,761898,13-04-2022,970780,702163,16.11,0.99,1.72,181,16.227603,,,,,,30.165,-1.95
C2,SC1,2,514231,29-05-2022,552050,791247,29.73,0.66,1.29,77,29.917299,,,,,,48.595,-1.3
C1,SC1,7,872047,24-06-2022,263539,791247,17.34,1.2,1.49,10,17.390286,,,,,,40.01,1
C2,SC2,6,483110,24-07-2022,279771,709568,77.15,0.78,1.47,99,77.682335,,,,,,127.725,2.1
C3,SC1,4,978984,16-05-2022,807499,113357,35.42,0.1,1.25,148,35.82733,,,,,,61.13,3.5
C1,SC3,2,219277,20-08-2022,456515,800480,17.98,3.11,1,56,17.600622,,,,,,30.97,-13.55
C2,SC1,2,797121,16-03-2022,173274,800480,46.56,1.35,1.45,81,46.60656,,,,,,73.84,-4.75
C3,SC2,7,514000,03-07-2022,281201,928785,18.14,0.19,1.46,166,18.370378,,,,,,41.21,6.05
C2,SC2,2,639342,06-07-2022,826189,569028,85.98,1.29,1.35,105,86.031588,,,,,,132.97,-4.45
C2,SC2,4,317616,26-04-2022,340707,554631,24.66,0.6,1.2,105,24.80796,,,,,,44.99,1
C2,SC1,8,503259,03-07-2022,207573,435856,27.4,0.65,1.15,81,27.537,,,,,,57.1,4.75
C4,SC1,3,516888,16-08-2022,806132,928785,16.24,1.37,1.7,208,16.293592,,,,,,30.36,-3.85
C2,SC1,2,643944,26-06-2022,958445,800480,31.4,1.19,1.74,86,31.5727,,,,,,51.1,-3.95
C3,SC1,1,101084,15-08-2022,116957,791247,32.54,1.29,1.08,137,32.471666,,,,,,50.81,-5.45
C1,SC1,4,174431,07-06-2022,391976,593860,51.01,0.53,1.43,10,51.46909,,,,,,84.515,1.35
C4,SC3,3,198647,01-05-2022,624883,554631,42.23,,1.06,241,41.947059,,,,,,69.345,-5.65
C1,SC1,6,987533,19-08-2022,908498,113357,66.83,1.29,2.16,15,67.411421,,,,,,112.245,-0.45
C2,SC2,1,887340,03-04-2022,456515,539784,51.72,0.45,1.45,104,52.2372,,,,,,79.58,-1.25
C2,SC2,1,225025,06-08-2022,532601,435856,42.16,0.43,1.54,95,42.627976,,,,,,65.24,-1.15
C2,SC1,2,583140,16-07-2022,730086,554631,44.83,0.56,1.24,,45.134844,,,,,,71.245,-0.8
C2,SC2,5,544423,21-06-2022,834246,539784,25.95,1.15,1.19,99,25.96038,65,28,,2,607721,48.925,-0.75
C4,SC1,4,703094,05-06-2022,746030,435856,66.51,2.03,1.71,203,66.297168,,,,,,107.765,-6.15
C4,SC2,3,522221,29-07-2022,672160,672428,71.41,0.08,1,222,72.066972,,,,,,113.115,2.6
C2,SC1,1,970053,24-07-2022,525412,373981,45.52,2.1,1.13,81,45.078456,,,,,,70.28,-9.5
C2,SC1,2,871716,26-03-2022,659394,220597,24.5,1.85,1.1,82,24.31625,,,,,,40.75,-7.25
C3,SC3,7,350865,16-04-2022,937840,220597,37.83,0.58,1.26,189,38.087244,,,,,,70.745,4.1
C4,SC2,3,501065,19-07-2022,702446,554631,37.79,0.57,1.01,239,37.956276,54,9,,2,953972,62.685,0.15
C3,SC1,6,464051,18-05-2022,970780,255774,34.38,0.38,1.63,139,34.80975,,,,,,63.57,4.1
C3,SC3,6,947561,19-05-2022,497258,928785,20.18,0.07,1.53,183,20.474628,,,,,,42.27,5.65
C2,SC1,5,134161,15-07-2022,977621,373981,31.59,0.99,1.04,,31.605795,,,,,,57.385,0.05
C2,,2,164287,09-05-2022,456760,373981,18.12,,1.95,104,18.466092,,,,,,31.18,1.8
C3,SC1,3,783956,29-03-2022,192165,255774,49.15,1.5,1.27,139,49.036955,,,,,,79.725,-4.5
C3,SC3,3,959286,05-03-2022,872610,554631,46.26,0.95,1.06,181,46.310886,,,,,,75.39,-1.75
C1,SC2,9,923410,26-06-2022,115889,113357,24.84,1.75,1.57,38,24.795288,,,,,,55.26,0.25
C3,SC2,3,861182,09-05-2022,228896,730238,21.22,1.77,1.11,170,21.079948,,,,,,37.83,-5.85
C1,SC1,2,751910,27-03-2022,889361,593860,56.69,0.41,1.51,16,57.31359,,,,,,89.035,-0.05
C1,SC1,7,145584,28-04-2022,312218,113357,26.86,1.05,1.17,26,26.892232,,,,,,54.29,1.75
C4,SC1,6,826425,23-05-2022,374043,113357,84.65,0.37,1.6,203,85.691195,,,,,,138.975,4.15
C1,SC3,5,495076,04-07-2022,930293,672428,42.82,0.74,1.31,56,43.064074,,,,,,74.23,1.3
C3,SC3,2,324000,30-07-2022,908498,642533,26.9,1,1.66,187,27.07754,,,,,,44.35,-3
C3,SC1,4,948346,23-08-2022,333730,928785,25.94,0.12,1.62,148,26.3291,63,17,,1,604675,46.91,3.4
C5,SC1,3,275624,12-07-2022,140064,255774,29.64,2,1.01,276,29.346564,,,,,,50.46,-7
C3,SC2,3,438833,28-07-2022,976853,539784,32.37,0.32,1.12,166,32.62896,,,,,,54.555,1.4
C1,SC1,4,358304,30-04-2022,966353,647438,81.68,0.55,1.64,10,82.570312,,,,,,130.52,1.25
C2,SC2,3,935612,22-07-2022,861071,642533,21.49,0.11,1.53,103,21.795158,,,,,,38.235,2.45
C3,SC1,6,568928,27-05-2022,409161,647438,95.17,0.21,1.6,144,96.492863,,,,,,154.755,4.95
C2,SC1,7,407922,30-03-2022,430419,709568,43.04,1,1.48,73,43.246592,,,,,,78.56,2
C4,SC2,1,844217,16-04-2022,981394,647438,24.97,1.31,1.16,222,24.932545,,,,,,39.455,-5.55
C3,SC1,3,980788,16-07-2022,348555,554631,27.08,0.36,1.3,150,27.334552,,,,,,46.62,1.2
C1,SC3,3,569445,22-06-2022,362378,928785,58.43,0.17,1.05,71,58.944184,,,,,,93.645,2.15
C2,SC3,2,545597,04-05-2022,667868,928785,84.79,0.31,2.38,133,86.545153,35,24,,1,533252,131.185,0.45
C4,SC2,2,453643,31-07-2022,548020,730238,38.8,0.78,1.79,223,39.19188,,,,,,62.2,-1.9
C2,SC1,,115999,28-04-2022,732768,730238,39.12,0.46,2.01,88,39.72636,,,,,,62.68,-0.3
C3,SC2,1,238505,16-03-2022,234695,702163,25.48,0.23,1.2,170,25.727156,,,,,,40.22,-0.15
C1,SC2,6,974816,06-04-2022,107985,642533,59.07,0.41,1.52,31,59.725677,,,,,,100.605,3.95
C1,SC2,1,446293,04-06-2022,628017,495456,71.59,2.11,,31,71.010121,,,,,,109.385,-9.55
C2,SC2,2,954804,24-04-2022,505884,730238,17.16,0.71,1.33,110,17.266392,,,,,,29.74,-1.55
C1,SC2,3,412258,23-06-2022,409830,800480,39.48,2.06,2.12,38,39.503688,,,,,,65.22,-7.3
C2,SC1,4,189714,10-05-2022,304999,539784,55.11,0.52,,82,55.457193,48,20,,3,733660,90.665,1.4
C3,SC2,4,672780,03-07-2022,314734,730238,33.34,0.38,1.37,171,33.670066,,,,,,58.01,2.1
C3,SC2,3,464625,14-03-2022,963065,373981,18.99,0.6,1.06,165,19.077354,,,,,,34.485,0
C2,SC2,6,735039,08-05-2022,635012,435856,101.48,1.14,1.23,96,101.571332,,,,,,164.22,0.3
C3,SC1,2,501838,08-03-2022,367793,554631,30.98,0.39,1.46,152,31.311486,,,,,,50.47,0.05
C5,SC2,2,425007,26-04-2022,782189,554631,64.61,1.06,1.34,287,64.790908,58,10,,1,961894,100.915,-3.3
C2,SC1,1,937372,02-08-2022,314163,220597,15.43,0.83,1.54,76,15.539553,,,,,,25.145,-3.15
C1,SC1,6,534741,20-08-2022,126562,554631,26.93,0.37,1.47,24,27.22623,,,,,,52.395,4.15
C1,SC2,6,169148,30-06-2022,147789,255774,28.28,0.12,1.2,41,28.585424,50,16,,3,538604,54.42,5.4
C3,SC2,3,613183,23-06-2022,298229,194273,17.41,0.35,1.62,170,17.631107,,,,,,32.115,1.25
C2,SC2,2,767637,06-08-2022,194542,554631,42.58,2.02,1.42,104,42.32452,47,23,,1,873003,67.87,-8.1
C3,SC2,3,657993,06-08-2022,386416,593860,49.43,0.66,1.14,167,49.667264,,,,,,80.145,-0.3
C3,SC3,2,690465,21-05-2022,445218,113357,63.73,1.41,1.01,181,63.47508,51,16,,2,888715,99.595,-5.05
C1,SC3,1,346853,18-08-2022,817437,730238,37.64,0.03,1.38,56,38.14814,,,,,,58.46,0.85
C1,SC3,2,266484,24-07-2022,949073,435856,23.56,1.69,1.6,71,23.538796,40,16,,2,928008,39.34,-6.45
C1,SC3,5,251256,29-07-2022,228472,672428,48.5,0.33,1.16,71,48.90255,,,,,,82.75,3.35
C3,SC2,1,305579,24-04-2022,284053,220597,27.12,1.28,1.32,167,27.130848,,,,,,42.68,-5.4
C1,SC1,3,200252,18-04-2022,340707,647438,108.33,0.59,1.75,14,109.586628,,,,,,168.495,0.05
C1,SC1,2,147991,31-05-2022,316132,255774,74.45,0.76,1.1,12,74.70313,,,,,,115.675,-1.8
C2,SC2,2,883324,06-06-2022,771963,709568,17.73,0.25,1.69,104,17.985312,,,,,,30.595,0.75
C3,SC2,2,698433,06-05-2022,500619,791247,33.26,0.05,1.67,167,33.798812,,,,,,53.89,1.75
C1,SC1,5,319968,13-08-2022,191466,730238,53.41,0.66,1.42,10,53.815916,,,,,,90.115,1.7
C2,SC1,1,497719,01-07-2022,760299,435856,30.93,0.69,1.47,73,31.171254,,,,,,48.395,-2.45
C3,SC1,2,622676,20-07-2022,226964,593860,18.91,0.24,1.12,148,19.076408,,,,,,32.365,0.8
C1,SC1,6,626497,10-07-2022,580185,373981,47.86,0.48,1.46,19,48.329028,,,,,,83.79,3.6
C1,SC1,6,548075,08-03-2022,300249,569028,43.72,0.61,1.36,10,44.0479,46,7,,2,562224,77.58,2.95
C4,SC1,6,524721,25-06-2022,592081,791247,23.68,0.77,2.05,211,23.983104,,,,,,47.52,2.15
C3,SC3,2,836896,22-03-2022,184254,709568,20.29,0.27,1.84,190,20.608553,,,,,,34.435,0.65
C1,SC3,2,856702,12-04-2022,429758,672428,46,1.5,1.2,58,45.862,,,,,,73,-5.5
C2,SC1,4,853857,19-07-2022,356556,255774,18.09,0.8,1.38,77,18.194922,,,,,,35.135,0
C4,SC1,2,293664,24-05-2022,211141,730238,42.62,0.04,1.03,200,43.041938,,,,,,67.93,1.8
C1,SC1,9,794367,04-07-2022,355984,800480,46.27,1.63,1.07,10,46.010888,,,,,,87.405,0.85
C1,SC1,1,800925,23-03-2022,910187,709568,39.65,0.56,1.28,10,39.93548,,,,,,61.475,-1.8
C1,SC1,1,892431,10-06-2022,910187,642533,28.17,0.35,1.66,24,28.539027,,,,,,44.255,-0.75
C2,SC2,1,256563,27-08-2022,721319,539784,85.74,0.56,1.49,104,86.537382,49,8,,1,740446,130.61,-1.8
C5,SC1,2,154752,17-04-2022,986067,113357,39.29,0.1,1.16,271,39.706474,,,,,,62.935,1.5
C2,SC1,1,548873,14-04-2022,903192,569028,57.27,1.12,1.72,73,57.61362,,,,,,87.905,-4.6
C3,SC2,2,653819,21-04-2022,947027,435856,44.17,0.26,1.5,170,44.717708,52,18,,1,1086643,70.255,0.7
C3,SC2,1,564189,21-03-2022,652134,539784,54.69,0.71,1.16,168,54.936105,,,,,,84.035,-2.55
C1,SC1,3,863948,25-07-2022,512597,554631,46.15,0.51,1.54,19,46.625345,,,,,,75.225,0.45
C1,SC2,2,347702,05-08-2022,742513,435856,54.63,0.85,1.16,41,54.799353,,,,,,85.945,-2.25
C3,SC1,2,970014,23-06-2022,334035,730238,37.67,1.36,2.03,144,37.922389,56,24,,2,511928,60.505,-4.8
C2,SC1,3,474773,04-05-2022,686756,373981,44.98,0.06,1.18,76,45.483776,,,,,,73.47,2.7
C2,SC1,3,579218,20-08-2022,614921,672428,25.26,0.27,1.26,82,25.510074,,,,,,43.89,1.65
C3,SC1,2,261944,08-05-2022,826189,554631,36.41,1.45,1.74,151,36.515589,,,,,,58.615,-5.25
C1,SC3,9,897268,05-05-2022,334539,928785,16.28,0.47,1.21,55,16.400472,,,,,,42.42,6.65
C3,SC3,2,419650,09-03-2022,169684,672428,50.08,0.74,1.97,195,50.695984,,,,,,79.12,-1.7
C2,SC1,2,273803,08-08-2022,341269,113357,17.55,0.45,1.03,83,17.65179,,,,,,30.325,-0.25
C2,SC1,3,884249,11-07-2022,348555,554631,32.42,0.06,1.31,88,32.82525,,,,,,54.63,2.7
C2,SC1,8,788711,21-06-2022,370593,928785,40.85,1.09,1.08,77,40.845915,,,,,,77.275,2.55
C3,SC1,2,680110,15-08-2022,811809,702163,31.23,0.31,1.44,150,31.582899,,,,,,50.845,0.45
C4,SC3,2,307393,01-04-2022,747745,730238,59,1.28,1.66,243,59.2242,,,,,,92.5,-4.4
C1,SC1,1,725466,12-07-2022,759926,495456,44.55,1.46,1.02,22,44.35398,,,,,,68.825,-6.3
C3,SC3,2,743256,17-08-2022,604632,730238,38.7,0.72,1.09,187,38.84319,,,,,,62.05,-1.6
C1,SC1,1,194134,02-07-2022,716655,672428,39.92,1.69,1.25,22,39.744352,56,3,,3,527656,61.88,-7.45
C1,SC1,1,353590,30-05-2022,910187,642533,16.2,0.82,1.2,24,16.26156,,,,,,26.3,-3.1
C1,SC2,7,145466,12-07-2022,149613,539784,47.82,0.41,1.88,38,48.522954,,,,,,85.73,4.95
C1,SC1,1,196919,29-08-2022,114325,194273,23.55,0.01,2.08,15,24.037485,,,,,,37.325,0.95
C3,SC3,3,131990,16-03-2022,596024,495456,16.32,0.67,1.35,187,16.430976,,,,,,30.48,-0.35
C2,SC2,4,402254,19-05-2022,781975,593860,44.39,1.98,1.31,111,44.092587,43,23,,2,915348,74.585,-5.9
C2,SC2,3,126758,29-08-2022,929043,647438,21.16,0.34,1.18,110,21.337744,,,,,,37.74,1.3
C2,SC2,6,987763,27-06-2022,345625,709568,78.08,0.02,1.3,110,79.079424,,,,,,129.12,5.9
C2,SC2,7,507721,21-05-2022,506186,642533,19.4,0.82,1.7,110,19.57072,,,,,,43.1,2.9
C2,SC1,4,152623,06-07-2022,189410,928785,24.44,1.59,1.05,81,24.308024,,,,,,44.66,-3.95
C5,SC1,2,238557,09-03-2022,679303,800480,19.89,0.21,1.06,262,20.059065,,,,,,33.835,0.95
C3,SC2,4,560132,31-05-2022,276677,220597,16.08,0.99,1.06,170,16.091256,46,9,,2,827810,32.12,-0.95
C4,SC2,2,210186,19-04-2022,473443,647438,34.79,1.08,1.19,239,34.828269,66,16,,2,769716,56.185,-3.4
C1,SC1,8,306133,05-08-2022,620387,647438,82.29,0.18,1.6,15,83.458518,,,,,,139.435,7.1
C2,SC1,3,529655,16-06-2022,467553,709568,19.94,1.87,1.12,81,19.79045,63,19,,1,632481,35.91,-6.35
C4,SC2,4,629108,14-03-2022,851734,495456,31.27,0.84,1.55,235,31.492017,,,,,,54.905,-0.2
C1,SC2,3,235707,19-04-2022,382960,709568,60.61,0.36,1.64,40,61.385808,,,,,,96.915,1.2
C3,SC2,4,710817,27-06-2022,463590,702163,49.71,0.13,1.69,164,50.485476,55,11,,3,575519,82.565,3.35
C3,SC3,3,279804,19-03-2022,311481,702163,22.33,0.27,1.08,183,22.510873,42,15,,2,706500,39.495,1.65
C2,SC3,3,639312,25-08-2022,679204,373981,40.83,0.5,1.33,121,41.168889,,,,,,67.245,0.5
C2,SC1,1,922238,17-08-2022,889361,730238,38.32,1.34,1.52,82,38.388976,,,,,,59.48,-5.7
C2,SC2,6,370787,12-08-2022,644351,730238,31.98,2.73,1.52,111,31.593042,,,,,,59.97,-7.65
C4,SC1,1,964708,25-08-2022,187396,672428,55.74,1,1.47,218,56.001978,,,,,,85.61,-4
C1,SC2,4,863199,09-06-2022,391386,800480,30.26,0.9,1.85,37,30.54747,,,,,,53.39,-0.5
C2,SC2,4,131780,28-04-2022,243394,800480,30.75,1.25,1.63,103,30.86685,,,,,,54.125,-2.25
C1,SC2,3,732599,17-04-2022,747745,791247,50.89,0.96,1.31,41,51.068115,,,,,,82.335,-1.8
C3,SC3,6,975163,09-05-2022,413390,194273,23.23,1,1.15,182,23.264845,,,,,,46.845,1
C3,SC2,7,448925,07-06-2022,255137,569028,51.08,0.1,1.9,167,51.99944,,,,,,90.62,6.5
C2,SC2,2,476242,24-03-2022,760299,730238,108.01,0.82,1.18,110,108.398836,,,,,,166.015,-2.1
C2,SC1,6,782144,11-04-2022,929043,554631,19.4,2.26,1.05,82,19.16526,,,,,,41.1,-5.3
C3,SC2,2,667406,16-04-2022,781294,702163,40.2,0.77,1.29,168,40.40904,58,17,,1,541129,64.3,-1.85
C2,SC3,5,985975,18-04-2022,890081,435856,59.81,0.98,1.25,130,59.971487,,,,,,99.715,0.1
C2,SC2,4,523680,04-04-2022,781975,791247,39.98,1.17,1.03,111,39.924028,43,23,,2,915348,67.97,-1.85
C2,SC2,9,703494,23-05-2022,592081,928785,47.82,0.96,1.55,96,48.102138,,,,,,89.73,4.2
C2,SC2,5,517513,02-06-2022,115889,593860,31.63,0.37,1.06,104,31.848247,,,,,,57.445,3.15
C4,SC3,3,765727,12-06-2022,878079,495456,79.06,0.61,1.1,246,79.447394,,,,,,124.59,-0.05
C4,SC2,4,622419,25-07-2022,908498,194273,47.85,0.86,1.54,223,48.17538,,,,,,79.775,-0.3
C3,SC1,2,941381,09-05-2022,820651,220597,37.65,1.17,1.16,147,37.646235,,,,,,60.475,-3.85
C3,SC1,2,145313,26-08-2022,644242,113357,37.34,1.26,1.05,151,37.261586,,,,,,60.01,-4.3
C2,SC2,2,726204,13-07-2022,699051,642533,86.2,0.76,1.48,104,86.82064,,,,,,133.3,-1.8
C2,SC1,7,899661,05-04-2022,409161,255774,26.5,1.04,1.22,73,26.5477,,,,,,53.75,1.8
C1,SC1,4,232031,06-07-2022,702446,672428,30.55,0.34,1.59,26,30.931875,54,9,,2,953972,53.825,2.3
C2,SC3,4,200667,25-07-2022,644242,709568,18.1,0.71,1.2,121,18.18869,,,,,,35.15,0.45
C3,SC1,5,345576,10-07-2022,942842,113357,33.3,0.37,2.18,147,33.90273,,,,,,59.95,3.15
C4,SC2,3,812468,08-03-2022,890081,672428,21.96,1.55,1.12,220,21.865572,,,,,,38.94,-4.75
C1,SC1,5,780199,05-07-2022,182988,593860,17.93,0.6,1.05,22,18.010685,,,,,,36.895,2
C2,SC1,7,604869,26-05-2022,298229,220597,37.81,0.57,1.65,77,38.218348,,,,,,70.715,4.15
C2,SC1,8,677842,27-04-2022,796150,702163,33.23,1.03,1.58,88,33.412765,,,,,,65.845,2.85
C2,SC1,3,412148,13-04-2022,736261,373981,21.94,0.3,1.51,76,22.205474,,,,,,38.91,1.5
C3,SC2,2,777850,26-03-2022,589783,569028,22.18,0.54,1.08,165,22.299772,,,,,,37.27,-0.7
C2,SC2,4,481541,09-08-2022,620157,495456,28.32,0.73,1.51,104,28.540896,,,,,,50.48,0.35
C4,SC1,4,280545,27-07-2022,450110,647438,20.98,0.53,1.71,201,21.227564,,,,,,39.47,1.35
C1,SC1,3,873765,31-07-2022,525412,593860,68.64,0.43,1.7,19,69.511728,,,,,,108.96,0.85
C4,SC2,2,215000,28-03-2022,734235,642533,38.54,1.87,1.38,231,38.351154,,,,,,61.81,-7.35
C1,SC2,2,745059,27-08-2022,820154,800480,18.75,0.39,1.21,,18.90375,,,,,,32.125,0.05
C4,SC2,7,320329,03-03-2022,548020,791247,30.6,1.03,1.33,237,30.6918,,,,,,59.9,1.85
C1,SC1,1,293708,14-07-2022,256508,702163,24.19,1.36,1.41,11,24.202095,,,,,,38.285,-5.8
C2,SC2,6,363343,21-03-2022,534051,373981,83.9,0.16,1.16,111,84.739,,,,,,137.85,5.2
C3,SC2,3,506945,10-08-2022,910187,435856,17.97,1.47,1.05,173,17.894526,,,,,,32.955,-4.35
C4,SC3,1,855170,13-08-2022,773227,569028,16.16,0.47,1.06,249,16.255344,,,,,,26.24,-1.35
C2,SC1,3,366183,05-04-2022,927698,554631,40.6,0.21,1.26,73,41.0263,,,,,,66.9,1.95
C1,SC1,2,532559,14-06-2022,608563,435856,24.22,1.06,,25,24.239376,,,,,,40.33,-3.3
C1,SC2,3,605763,15-07-2022,582485,730238,16.82,1.2,1.35,50,16.84523,,,,,,31.23,-3
C3,SC2,2,834144,20-04-2022,187396,569028,15.73,2.3,1.49,170,15.602587,,,,,,27.595,-9.5
C5,SC1,1,663023,20-06-2022,115889,113357,36.74,0.52,1.07,276,36.94207,,,,,,57.11,-1.6
C1,SC1,3,852183,04-05-2022,308081,373981,32.85,1.84,1.18,15,32.63319,,,,,,55.275,-6.2
C4,SC2,8,863379,26-06-2022,175773,495456,39.26,0.94,1.56,222,39.503412,,,,,,74.89,3.3
C2,SC3,1,918758,25-04-2022,361256,435856,39.91,0.75,1.21,115,40.093586,,,,,,61.865,-2.75
C2,SC1,7,837655,13-07-2022,773227,642533,32.68,0.26,,82,33.098304,,,,,,63.02,5.7
C1,SC2,4,528855,30-05-2022,473443,495456,17.08,0.68,1.42,46,17.206392,66,16,,2,769716,33.62,0.6
C1,SC1,3,599984,20-05-2022,702446,928785,44.14,1.25,1.22,12,44.126758,54,9,,2,953972,72.21,-3.25
C2,SC1,6,290047,05-04-2022,356556,642533,40.8,1.24,1.07,81,40.73064,,,,,,73.2,-0.2
C4,SC2,1,173790,04-03-2022,806132,702163,39.74,0.95,1.25,222,39.85922,,,,,,61.61,-3.75
C4,SC2,2,531463,11-03-2022,550179,593860,43.34,0.23,2.24,238,44.211134,,,,,,69.01,0.85
C1,SC1,4,254917,21-06-2022,522054,709568,38.32,0.37,1.26,15,38.661048,,,,,,65.48,2.15
C2,SC1,3,780881,24-07-2022,698811,554631,28.37,1.54,1.35,87,28.316097,,,,,,48.555,-4.7
C1,SC2,1,999497,04-05-2022,878079,709568,25.75,0.86,1.42,37,25.8942,,,,,,40.625,-3.3
C1,SC1,3,914221,18-04-2022,289082,554631,37.39,0.33,1.59,19,37.861114,43,7,,2,945859,62.085,1.35
C2,SC2,3,901177,18-06-2022,199599,373981,25.99,0.03,2.1,104,26.527993,,,,,,44.985,2.85
C1,SC2,2,196935,31-07-2022,660535,672428,81.42,0.83,1.54,41,81.998082,,,,,,126.13,-2.15
C1,SC3,6,838759,25-05-2022,860357,642533,66.24,1.36,1.17,67,66.114144,,,,,,111.36,-0.8
C5,SC2,3,693395,28-04-2022,387135,672428,24.76,1.3,1.52,290,24.814472,,,,,,43.14,-3.5
C3,SC1,4,668679,05-05-2022,573782,569028,110.37,0.36,1.02,151,111.098442,,,,,,173.555,2.2
C4,SC2,2,943910,27-03-2022,627849,539784,54.11,0.08,1.19,233,54.710621,,,,,,85.165,1.6
C1,SC1,3,833933,03-05-2022,256508,800480,17.84,0.91,1.12,26,17.877464,,,,,,32.76,-1.55
C1,SC1,5,566869,07-04-2022,495838,791247,25.65,0.46,1.78,22,25.98858,,,,,,48.475,2.7
C2,SC2,6,536167,21-04-2022,313069,554631,54.69,0.59,1.71,105,55.302528,,,,,,94.035,3.05
C5,SC2,4,375283,25-03-2022,830054,593860,44.65,0.38,1.67,288,45.225985,54,15,,2,592725,74.975,2.1
C1,SC2,9,994829,02-04-2022,759926,554631,50.49,0.79,1.51,46,50.853528,,,,,,93.735,5.05
C2,SC2,6,903038,21-04-2022,726086,791247,15.24,1.55,1.41,105,15.218664,66,27,,2,857983,34.86,-1.75
C1,SC1,3,717762,01-05-2022,441146,702163,44.64,0.16,1.12,26,45.068544,,,,,,72.96,2.2
C1,SC2,4,384526,08-06-2022,409830,194273,17.8,1.39,1.37,48,17.79644,,,,,,34.7,-2.95
C3,SC1,5,112046,10-04-2022,711463,220597,27.19,0.79,1.27,148,27.320512,,,,,,50.785,1.05
C2,SC2,5,361020,10-05-2022,110017,194273,57.73,1.24,1.38,111,57.810822,48,9,,3,584068,96.595,-1.2
C4,SC2,2,724580,23-07-2022,170566,730238,21.08,0.61,1.31,227,21.22756,,,,,,35.62,-1.05
C2,SC1,2,631310,27-06-2022,286845,495456,30.46,0.29,1.27,88,30.758508,,,,,,49.69,0.55
C2,SC1,1,741160,01-07-2022,624883,593860,29.22,0.64,1.26,82,29.401164,,,,,,45.83,-2.2
C1,SC2,1,426662,22-04-2022,660535,435856,27.37,0.47,1.29,37,27.594434,,,,,,43.055,-1.35
C5,SC2,,547960,19-04-2022,842733,730238,32.48,0.57,1.72,298,32.85352,,,,,,56.72,1.15
C1,SC2,2,642738,15-04-2022,255137,593860,44.25,0.48,1.73,45,44.803125,,,,,,70.375,-0.4
C4,SC2,4,192542,03-03-2022,711463,800480,21.63,1.43,,239,21.567273,,,,,,40.445,-3.15
C4,SC2,2,540799,03-07-2022,461646,495456,28.84,0.25,1.54,225,29.212036,,,,,,47.26,0.75
,SC1,2,147781,13-05-2022,173274,672428,51.64,1.65,1.47,137,51.547048,,,,,,81.46,-6.25
C1,SC2,7,972861,26-05-2022,807977,800480,66.12,0.06,1.51,41,67.07874,,,,,,113.18,6.7
C1,SC3,3,486790,27-05-2022,405816,672428,80.03,0.48,2.04,57,81.278468,,,,,,126.045,0.6
C2,SC1,2,377297,22-06-2022,931959,194273,33.42,0.5,1.19,83,33.650598,,,,,,54.13,-0.5
C4,SC1,2,940708,21-05-2022,351672,569028,17.42,0.6,1.37,208,17.554134,40,5,,1,801505,30.13,-1
C3,SC2,1,863269,18-06-2022,811809,642533,69.83,1.63,1.24,165,69.557663,,,,,,106.745,-7.15
C4,SC1,4,823715,02-08-2022,949073,373981,16.27,0.17,1.38,214,16.466867,40,16,,2,928008,32.405,3.15
C3,SC2,3,480448,11-05-2022,833066,539784,58.48,0.98,1.24,167,58.632048,,,,,,93.72,-1.9
C2,SC1,8,276571,14-08-2022,624883,113357,31.05,1.35,1.08,82,30.966165,,,,,,62.575,1.25
C5,SC1,5,381864,13-03-2022,667868,255774,26.62,1.97,1.4,276,26.468266,35,24,,1,533252,49.93,-4.85
C1,SC2,6,226849,23-06-2022,719975,569028,21.6,0.32,1.03,31,21.75336,48,22,,2,895387,44.4,4.4
C1,SC1,9,842609,06-03-2022,324926,495456,46.51,1.88,1.56,10,46.361168,44,8,,1,581997,87.765,-0.4
C3,SC2,3,623624,06-06-2022,813191,709568,20.15,0.88,1.44,176,20.26284,,,,,,36.225,-1.4
C2,SC3,7,834697,16-06-2022,294378,672428,23.44,0.91,1.45,120,23.566576,48,19,,1,1065764,49.16,2.45
C1,SC1,8,354928,20-07-2022,712299,800480,43.19,1.51,1.76,15,43.297975,,,,,,80.785,0.45
C3,SC1,2,259680,10-04-2022,702446,569028,62.63,1.25,1.07,139,62.517266,54,9,,2,953972,97.945,-4.25
C1,SC1,4,522242,31-03-2022,809944,647438,39.05,1.46,1.22,22,38.95628,57,13,,1,532166,66.575,-3.3
